Replicate Name,File Name,Sample Type,Isotope Label Type,Fragment Ion Type,Transition Note,Analyte Concentration,Molecule List Name,Molecule Name,Precursor Mz,Product Mz,Points Across Peak,Background,Area,Fwhm
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,34,0,0,0.17
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,35,0,0,0.17
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,34,0,0,0.17
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,35,0,0,0.17
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,34,0,0,0.17
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,35,0,0,0.17
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,34,0,0,0.17
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,34,0,0,0.17
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,34,0,0,0.17
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,34,0,0,0.17
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,35,0,0,0.17
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,34,0,0,0.17
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,34,0,0,0.17
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,34,0,0,0.17
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,34,0,0,0.17
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,35,0,0,0.17
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,light,precursor,,,molecules,glyphosate,272.0329,272.0329,35,0,0,0.17
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,light,custom,,700,molecules,glyphosate,272.0329,149.9945,8,0,619010,0.14
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,light,custom,,3000,molecules,glyphosate,272.0329,149.9945,13,0,916817,0.14
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,light,custom,,7000,molecules,glyphosate,272.0329,149.9945,18,0,1256803,0.05
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,light,custom,,700,molecules,glyphosate,272.0329,62.9635,8,0,791533,0.14
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,light,custom,,3000,molecules,glyphosate,272.0329,62.9635,13,0,1211642,0.14
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,light,custom,,7000,molecules,glyphosate,272.0329,62.9635,18,0,1757122,0.05
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,36,0,0,0.17
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,35,0,0,0.17
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,heavyD5,precursor,,0,molecules,glyphosate,277.0643,277.0643,34,0,423652,0.05
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,heavyD5,precursor,,0,molecules,glyphosate,277.0643,277.0643,35,0,211849,0.04
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,heavyD5,precursor,,0,molecules,glyphosate,277.0643,277.0643,35,0,317886,0.04
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,heavyD5,precursor,,5,molecules,glyphosate,277.0643,277.0643,35,0,317848,0.04
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,heavyD5,precursor,,10,molecules,glyphosate,277.0643,277.0643,35,0,312999,0.04
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,heavyD5,precursor,,20,molecules,glyphosate,277.0643,277.0643,35,0,338349,0.04
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,heavyD5,precursor,,30,molecules,glyphosate,277.0643,277.0643,34,0,144208,0.05
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,heavyD5,precursor,,50,molecules,glyphosate,277.0643,277.0643,35,0,375351,0.04
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,heavyD5,precursor,,70,molecules,glyphosate,277.0643,277.0643,34,0,207770,0.04
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,heavyD5,precursor,,85,molecules,glyphosate,277.0643,277.0643,34,0,358928,0.04
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,heavyD5,precursor,,100,molecules,glyphosate,277.0643,277.0643,34,0,119798,0.03
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,heavyD5,precursor,,300,molecules,glyphosate,277.0643,277.0643,35,0,165288,0.05
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,heavyD5,precursor,,500,molecules,glyphosate,277.0643,277.0643,33,0,606248,0.04
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,heavyD5,precursor,,700,molecules,glyphosate,277.0643,277.0643,33,0,453665,0.04
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,heavyD5,precursor,,1000,molecules,glyphosate,277.0643,277.0643,34,0,318922,0.05
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,heavyD5,precursor,,3000,molecules,glyphosate,277.0643,277.0643,31,0,323359,0.04
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,heavyD5,precursor,,7000,molecules,glyphosate,277.0643,277.0643,31,0,204006,0.04
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,361160,0.05
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,280398,0.05
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,358792,0.04
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,179927,0.04
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,35,0,145415,0.04
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,225645,0.05
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,278119,0.05
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,472397,0.05
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,178988,0.04
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,35,0,383359,0.05
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,299439,0.05
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,35,0,301680,0.04
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,239757,0.04
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,35,0,467640,0.04
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,368064,0.04
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,5905,230818,0.06
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,184533,0.04
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,219673,0.04
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,35,0,427723,0.04
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,574775,0.04
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,451188,0.04
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,143652,0.05
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,34,0,394911,0.05
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,35,0,366444,0.05
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,heavyD5,precursor,,,molecules,glyphosate,277.0643,277.0643,35,69504,302079,0.04
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,36,0,0,0.17
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,35,0,0,0.17
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,heavyC13,precursor,,0,molecules,glyphosate,278.05303,278.05303,34,0,53035,0.04
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,heavyC13,precursor,,0,molecules,glyphosate,278.05303,278.05303,35,0,31432,0.04
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,heavyC13,precursor,,0,molecules,glyphosate,278.05303,278.05303,35,0,52787,0.03
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,heavyC13,precursor,,5,molecules,glyphosate,278.05303,278.05303,35,0,55602,0.05
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,heavyC13,precursor,,10,molecules,glyphosate,278.05303,278.05303,35,0,51465,0.04
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,heavyC13,precursor,,20,molecules,glyphosate,278.05303,278.05303,35,0,55118,0.05
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,heavyC13,precursor,,30,molecules,glyphosate,278.05303,278.05303,34,0,16518,0.03
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,heavyC13,precursor,,50,molecules,glyphosate,278.05303,278.05303,35,0,67036,0.04
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,heavyC13,precursor,,70,molecules,glyphosate,278.05303,278.05303,34,0,32966,0.03
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,heavyC13,precursor,,85,molecules,glyphosate,278.05303,278.05303,34,0,68058,0.05
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,heavyC13,precursor,,100,molecules,glyphosate,278.05303,278.05303,34,0,12329,0.02
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,heavyC13,precursor,,300,molecules,glyphosate,278.05303,278.05303,35,0,28740,0.04
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,heavyC13,precursor,,500,molecules,glyphosate,278.05303,278.05303,33,0,127447,0.03
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,heavyC13,precursor,,700,molecules,glyphosate,278.05303,278.05303,33,0,102390,0.04
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,heavyC13,precursor,,1000,molecules,glyphosate,278.05303,278.05303,34,0,52470,0.05
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,heavyC13,precursor,,3000,molecules,glyphosate,278.05303,278.05303,31,0,55142,0.03
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,heavyC13,precursor,,7000,molecules,glyphosate,278.05303,278.05303,31,0,32663,0.04
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,63785,0.04
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,53002,0.05
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,78906,0.04
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,30540,0.04
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,35,0,20250,0.01
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,45716,0.03
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,64733,0.04
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,102241,0.04
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,28551,0.04
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,35,0,70345,0.05
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,57161,0.04
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,35,0,56495,0.04
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,31197,0.03
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,35,0,84802,0.03
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,79934,0.04
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,45994,0.04
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,24989,0.03
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,47477,0.04
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,35,0,81317,0.03
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,128647,0.04
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,102913,0.05
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,27477,0.03
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,34,0,77578,0.04
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,35,0,64625,0.05
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,heavyC13,precursor,,,molecules,glyphosate,278.05303,278.05303,35,0,62529,0.04
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,light,precursor,,,molecules,guanosine,386.1106,386.1106,28,0,0,0.13
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,light,precursor,,,molecules,guanosine,386.1106,386.1106,24,0,0,0.13
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,light,precursor,,0,molecules,guanosine,386.1106,386.1106,23,0,24666,0.03
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,light,precursor,,0,molecules,guanosine,386.1106,386.1106,23,0,19802,0.03
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,light,precursor,,0,molecules,guanosine,386.1106,386.1106,23,0,27150,0.02
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,light,precursor,,5,molecules,guanosine,386.1106,386.1106,24,0,25781,0.03
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,light,precursor,,10,molecules,guanosine,386.1106,386.1106,24,0,58793,0.03
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,light,precursor,,20,molecules,guanosine,386.1106,386.1106,24,0,40299,0.05
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,light,precursor,,30,molecules,guanosine,386.1106,386.1106,23,0,27581,0.05
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,light,precursor,,50,molecules,guanosine,386.1106,386.1106,24,0,54932,0.03
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,light,precursor,,70,molecules,guanosine,386.1106,386.1106,23,0,53932,0.05
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,light,precursor,,85,molecules,guanosine,386.1106,386.1106,24,0,75462,0.03
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,light,precursor,,100,molecules,guanosine,386.1106,386.1106,24,0,75200,0.03
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,light,precursor,,300,molecules,guanosine,386.1106,386.1106,22,0,184560,0.04
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,light,precursor,,500,molecules,guanosine,386.1106,386.1106,22,0,482710,0.03
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,light,precursor,,700,molecules,guanosine,386.1106,386.1106,22,0,450194,0.04
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,light,precursor,,1000,molecules,guanosine,386.1106,386.1106,22,0,783174,0.02
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,light,precursor,,3000,molecules,guanosine,386.1106,386.1106,21,0,1876945,0.03
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,light,precursor,,7000,molecules,guanosine,386.1106,386.1106,20,0,4075604,0.03
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,light,precursor,,,molecules,guanosine,386.1106,386.1106,19,0,196929,0.04
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,light,precursor,,,molecules,guanosine,386.1106,386.1106,19,0,190535,0.03
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,light,precursor,,,molecules,guanosine,386.1106,386.1106,19,0,177868,0.04
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,23,0,18866,0.02
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,21,0,15829,0.03
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,23,0,33046,0.03
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,21,0,18448,0.02
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,23,0,26770,0.03
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,21,0,4746,0.01
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,21,0,17346,0.02
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,23,0,40233,0.05
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,21,0,23080,0.04
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,21,0,26105,0.02
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,21,0,21290,0.02
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,23,0,16714,0.03
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,21,0,54000,0.04
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,21,0,10726,0.02
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,21,0,17199,0.04
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,19,0,128379,0.03
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,19,0,272128,0.03
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,18,0,1562333,0.03
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,21,0,34206,0.05
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,23,0,80078,0.04
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,21,0,56283,0.06
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,light,precursor,,,molecules,guanosine,386.1106,386.1106,21,0,69378,0.03
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,light,custom,,500,molecules,guanosine,386.1106,164.0579,8,0,0,0.14
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,light,custom,,700,molecules,guanosine,386.1106,164.0579,8,0,0,0.14
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,light,custom,,1000,molecules,guanosine,386.1106,164.0579,8,0,0,0.14
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,light,custom,,3000,molecules,guanosine,386.1106,164.0579,10,0,0,0.14
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,light,custom,,7000,molecules,guanosine,386.1106,164.0579,11,0,0,0.14
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,light,custom,,,molecules,guanosine,386.1106,164.0579,5,0,0,0.14
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,light,custom,,,molecules,guanosine,386.1106,164.0579,9,0,0,0.14
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,light,custom,,500,molecules,guanosine,386.1106,150.0419,8,0,2393560,0.1
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,light,custom,,700,molecules,guanosine,386.1106,150.0419,8,0,1702544,0.1
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,light,custom,,1000,molecules,guanosine,386.1106,150.0419,8,0,3046711,0.1
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,light,custom,,3000,molecules,guanosine,386.1106,150.0419,10,0,6144088,0.09
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,light,custom,,7000,molecules,guanosine,386.1106,150.0419,11,0,12966493,0.03
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,light,custom,,,molecules,guanosine,386.1106,150.0419,5,0,1347176,0.1
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,light,custom,,,molecules,guanosine,386.1106,150.0419,9,0,8174734,0.1
